winpercent,oppwinpercent,weather,temperature,numinjured,oppnuminjured,startingpitcher,oppstartingpitcher,dayssincegame,oppdayssincegame,homeaway,rundifferential,opprundifferential,winner
0.553348616223,0.602127310208,1,72.939563176,1.0,1.0,4,2,1.0,3.0,0,46.0,32.0,Good
0.541247355091,0.160954812925,0,65.7067547392,2.0,2.0,2,1,3.0,2.0,1,29.0,35.0,Bad
0.431643092641,0.917168506761,-1,56.6612686439,0.0,3.0,2,1,3.0,1.0,0,32.0,67.0,Bad
0.517733165037,0.271293645754,0,64.4375961426,-1.0,2.0,3,5,3.0,1.0,1,41.0,20.0,Bad
0.506079895586,0.504658050843,0,64.7458932599,1.0,1.0,2,2,3.0,2.0,1,51.0,79.0,Good
0.739006081272,0.435507718316,0,64.7926473298,1.0,3.0,1,2,0.0,3.0,0,60.0,62.0,Bad
0.241337639163,0.879047494007,0,75.3111022776,2.0,2.0,4,5,3.0,2.0,1,52.0,26.0,Good
0.423434688152,0.510227669048,0,54.8586085459,1.0,2.0,4,1,3.0,4.0,0,45.0,81.0,Bad
0.244658345821,0.744650894832,1,71.1953596071,0.0,1.0,3,5,3.0,3.0,0,36.0,37.0,Bad
0.353274764731,0.620839920142,-1,55.8279834113,3.0,2.0,3,1,2.0,1.0,0,25.0,53.0,Good
0.615537016565,0.617374417207,1,51.7778264198,1.0,0.0,2,4,2.0,1.0,1,37.0,60.0,Good
0.64454964336,0.870183333644,-1,59.3035371261,2.0,1.0,3,4,3.0,3.0,0,56.0,49.0,Good
0.534984727921,0.587883069094,0,77.0182310091,2.0,2.0,4,2,3.0,4.0,0,64.0,40.0,Good
0.573256236832,0.248637209931,0,76.3275608888,2.0,2.0,5,4,3.0,2.0,1,65.0,60.0,Good
0.469732086758,0.481457574435,0,58.4325409721,-1.0,2.0,5,2,2.0,2.0,1,30.0,28.0,Bad
0.679896332056,0.355403041993,0,56.8543519409,3.0,1.0,4,1,0.0,3.0,1,51.0,45.0,Good
0.558714709187,0.876651263164,1,66.0959473994,2.0,1.0,4,1,2.0,2.0,0,34.0,48.0,Good
0.652473595776,0.43880089909,-1,60.8791315808,2.0,2.0,1,3,2.0,3.0,0,56.0,69.0,Good
0.434797726317,0.4438790833,1,72.3509037655,2.0,-1.0,1,1,2.0,1.0,1,58.0,66.0,Good
0.731835001524,0.847167167728,-1,79.3473110343,2.0,2.0,4,3,2.0,2.0,0,55.0,61.0,Good
0.75247411233,0.383694825092,1,64.1078198107,1.0,2.0,5,5,1.0,3.0,1,16.0,67.0,Bad
0.533463680366,0.295687410505,-1,74.0191012741,4.0,1.0,4,4,3.0,2.0,1,57.0,61.0,Good
0.601123926342,0.606761487245,0,63.7935106222,4.0,2.0,3,3,3.0,3.0,1,51.0,20.0,Good
0.882982175545,0.524001464726,0,74.4083591265,-1.0,1.0,5,2,2.0,2.0,0,21.0,15.0,Bad
0.584316814416,0.397243074691,1,58.9410256751,2.0,4.0,5,3,4.0,1.0,0,45.0,74.0,Bad
0.666278577309,0.350206829495,0,69.9460944258,3.0,2.0,3,3,1.0,4.0,1,65.0,55.0,Good
0.655325935592,0.401480378278,0,44.5356192358,1.0,4.0,1,5,3.0,2.0,0,25.0,45.0,Bad
0.560624161023,0.50081413405,0,77.9676264095,2.0,0.0,1,2,1.0,3.0,1,55.0,19.0,Good
0.561843667024,0.525608822535,0,71.4121141061,1.0,3.0,5,3,4.0,2.0,0,42.0,55.0,Bad
0.711925550009,0.314668628397,0,62.7555627354,3.0,1.0,3,2,3.0,2.0,0,15.0,34.0,Good
0.355201070763,0.452387539141,-1,71.0445560078,0.0,2.0,3,4,3.0,3.0,0,30.0,59.0,Bad
0.46503832845,0.845295821919,1,68.7829757677,4.0,2.0,4,5,1.0,4.0,0,51.0,31.0,Good
0.344303313294,0.375886780742,0,78.0288877433,2.0,1.0,1,4,2.0,3.0,0,67.0,54.0,Good
0.597849738674,0.588690380567,-1,52.3789883079,1.0,1.0,2,3,2.0,4.0,0,20.0,35.0,Good
0.607525052647,0.575631764822,1,57.631668446,1.0,-1.0,5,3,3.0,4.0,1,14.0,59.0,Good
0.836723913429,0.44586443961,1,66.3592175473,0.0,1.0,2,1,1.0,1.0,0,29.0,11.0,Bad
0.695921576058,0.754516058975,1,71.5626310652,1.0,3.0,5,1,4.0,2.0,1,63.0,61.0,Bad
0.713468524299,0.292592313874,1,69.1263935098,1.0,0.0,1,1,4.0,3.0,0,23.0,47.0,Bad
0.627586548608,0.594792737096,1,60.7393849532,0.0,2.0,3,5,2.0,4.0,0,44.0,49.0,Bad
0.48280901479,0.724477333351,1,77.2203600639,1.0,3.0,3,4,5.0,1.0,0,52.0,47.0,Bad
0.936079918321,0.624705322079,0,65.909529577,3.0,2.0,5,2,4.0,2.0,0,36.0,74.0,Good
0.757559461445,0.574270440998,1,53.3587458754,2.0,3.0,3,5,3.0,2.0,1,64.0,51.0,Bad
0.93498765222,0.446267740471,1,58.1103179589,1.0,3.0,2,5,2.0,5.0,1,30.0,58.0,Bad
0.179595329254,0.601879523722,0,58.3850818697,0.0,0.0,4,5,2.0,3.0,1,47.0,76.0,Good
0.6219404441,0.449687172736,0,50.4084125778,2.0,1.0,1,2,4.0,3.0,1,41.0,54.0,Good
1.08999755455,0.35529961811,1,63.7012250684,1.0,2.0,1,3,1.0,3.0,1,42.0,40.0,Bad
0.682072228461,0.723646881594,-1,73.4341657602,1.0,2.0,2,3,1.0,3.0,0,13.0,35.0,Bad
0.720804903181,0.694522261459,1,75.9342483204,1.0,1.0,5,5,3.0,2.0,1,69.0,48.0,Good
0.423583123154,0.329281703045,0,69.6504779793,2.0,0.0,5,2,3.0,2.0,0,42.0,35.0,Good
0.785262929906,0.462219027763,0,89.9439561932,2.0,3.0,2,2,2.0,2.0,0,66.0,94.0,Bad
0.325497285257,0.674253023407,-1,69.6751431205,1.0,2.0,4,1,3.0,2.0,1,48.0,80.0,Bad
0.552189294795,0.472135871512,-1,58.3145632389,1.0,2.0,1,4,2.0,3.0,1,49.0,40.0,Bad
0.760131485017,0.602841724738,1,64.3507338839,1.0,1.0,5,5,4.0,3.0,0,67.0,42.0,Good
0.505963277919,0.225102830914,1,61.0603381479,1.0,1.0,2,2,3.0,3.0,0,52.0,88.0,Bad
0.850789744569,0.481224760427,1,52.8041654718,2.0,2.0,3,4,2.0,2.0,1,84.0,48.0,Good
0.569187214878,0.652347586313,1,70.9411148504,2.0,2.0,1,4,2.0,3.0,1,36.0,34.0,Good
0.565524558788,0.10631787114,1,70.068765363,2.0,1.0,4,2,2.0,2.0,0,59.0,39.0,Bad
0.430496613227,0.649482354731,1,63.2921271095,2.0,3.0,5,4,1.0,3.0,1,52.0,40.0,Bad
0.5943460856,0.59342516301,-1,58.8602056196,0.0,2.0,3,3,3.0,2.0,0,48.0,9.0,Good
0.0378088515796,0.50771936824,-1,70.2216764182,1.0,1.0,3,1,3.0,3.0,1,49.0,110.0,Good
0.734924918861,0.317292480558,0,43.9210874828,1.0,2.0,1,3,3.0,3.0,0,44.0,56.0,Bad
0.433185429365,0.636525758721,1,72.0377027674,1.0,2.0,3,4,4.0,1.0,0,44.0,50.0,Bad
0.131362871871,0.805560189018,0,70.1945475834,2.0,0.0,3,5,1.0,3.0,1,64.0,62.0,Good
0.533233770297,0.431083288753,-1,74.8411732714,1.0,1.0,3,4,-1.0,3.0,1,37.0,62.0,Good
0.364501063038,0.594875731281,-1,56.8944040349,1.0,3.0,1,4,4.0,1.0,0,40.0,42.0,Bad
0.287836275548,0.667055356027,1,61.6074294594,1.0,-1.0,4,2,3.0,2.0,0,35.0,45.0,Good
0.546724508228,0.490656292588,-1,67.962740607,2.0,3.0,3,3,1.0,4.0,1,62.0,61.0,Bad
0.335768292201,0.605167713855,0,57.1532835133,2.0,2.0,5,1,4.0,4.0,0,27.0,34.0,Good
0.772565553851,0.680445253069,-1,65.8958424823,1.0,1.0,4,1,1.0,2.0,1,68.0,48.0,Good
0.518428506706,1.07727183901,1,64.8781159642,1.0,1.0,1,2,2.0,3.0,1,21.0,60.0,Good
0.479066761842,0.563532535172,0,69.468746789,2.0,0.0,1,4,3.0,4.0,1,33.0,33.0,Good
0.34148391158,0.680935704663,0,58.1973770393,1.0,3.0,1,4,0.0,3.0,0,45.0,35.0,Bad
0.509854041249,0.695844779933,-1,63.1870436809,2.0,0.0,2,1,2.0,1.0,1,20.0,58.0,Good
0.627410383334,0.0399460754807,1,76.0562074142,3.0,0.0,5,3,3.0,3.0,0,88.0,34.0,Bad
0.480685438634,0.398263168259,-1,52.9168439032,3.0,1.0,3,3,4.0,4.0,0,43.0,54.0,Good
0.767202874427,0.690355353534,1,76.6581006076,0.0,1.0,3,4,3.0,3.0,0,45.0,75.0,Bad
0.71709655668,0.31047513332,-1,66.6146046503,2.0,1.0,2,5,3.0,1.0,0,58.0,41.0,Bad
0.395397362127,0.55649522522,1,72.1575890821,1.0,0.0,5,2,3.0,2.0,0,42.0,37.0,Good
0.194028175084,0.37389458713,0,66.2614501687,1.0,1.0,2,3,4.0,3.0,1,36.0,76.0,Good
0.553634931165,0.308681708997,0,73.9203127445,1.0,1.0,4,3,4.0,3.0,0,56.0,37.0,Good
0.433074657473,0.281378592381,0,59.2271178689,0.0,0.0,2,5,3.0,3.0,1,72.0,76.0,Good
0.604172912051,0.592439083236,1,67.0687660278,2.0,2.0,4,5,3.0,2.0,0,62.0,45.0,Good
0.285581119477,0.314153948387,0,59.1836054802,1.0,3.0,1,5,4.0,3.0,1,19.0,46.0,Bad
0.296871474988,0.469472231443,1,68.7737927545,1.0,2.0,2,1,4.0,4.0,1,11.0,56.0,Bad
0.466192301556,0.653151774368,0,61.925994995,1.0,2.0,1,4,4.0,3.0,0,60.0,44.0,Bad
0.624618718028,0.762818120539,0,65.8538932306,1.0,3.0,5,3,2.0,1.0,0,50.0,50.0,Bad
0.728235493014,0.295137996943,0,67.4990794405,3.0,2.0,2,2,4.0,3.0,1,60.0,32.0,Good
0.452515004906,0.47342710748,-1,70.3166402058,2.0,2.0,3,5,3.0,3.0,1,42.0,61.0,Good
0.666973415286,0.649172926327,1,66.4547229639,1.0,1.0,2,4,4.0,2.0,1,44.0,64.0,Good
0.710679758814,0.557514150229,0,70.2417944081,2.0,3.0,2,1,2.0,3.0,0,57.0,49.0,Bad
0.446555401704,0.651150626189,0,62.7736974755,2.0,1.0,4,4,3.0,2.0,0,60.0,57.0,Good
0.592937420643,0.690667037848,1,67.6679648651,3.0,1.0,2,2,3.0,3.0,1,57.0,57.0,Good
0.324008883638,0.646239006424,1,63.5974977607,2.0,1.0,3,2,3.0,3.0,0,43.0,52.0,Good
0.401373325292,0.722943341497,0,64.4268359526,1.0,2.0,3,5,2.0,3.0,1,12.0,39.0,Bad
0.880639045233,0.0455977658433,0,65.5808238399,2.0,0.0,4,1,2.0,2.0,0,52.0,0.0,Good
0.156146814796,0.534257347419,-1,74.4369187928,1.0,2.0,3,1,3.0,0.0,0,57.0,55.0,Bad
0.146530293309,0.56077392411,0,77.9619250273,1.0,1.0,1,1,4.0,3.0,0,62.0,59.0,Good
0.30312902783,0.26940874516,1,63.5636157859,2.0,3.0,1,4,2.0,3.0,1,51.0,46.0,Bad
0.856773117837,0.321572986632,0,61.3978947518,0.0,1.0,1,3,2.0,2.0,1,55.0,67.0,Bad
0.331443796304,0.432067768932,1,68.5862923595,2.0,1.0,2,4,2.0,5.0,1,36.0,61.0,Good
0.311565974341,0.785581274899,-1,56.7610916152,2.0,1.0,3,5,1.0,4.0,1,90.0,71.0,Good
0.728954781707,0.228210270344,0,62.3426165789,1.0,2.0,5,3,2.0,4.0,0,67.0,47.0,Bad
0.599544403898,0.592884229009,1,68.325056343,2.0,1.0,3,2,3.0,3.0,0,59.0,67.0,Good
0.480762637467,0.62992655665,-1,64.0010471501,2.0,1.0,5,2,2.0,4.0,0,66.0,75.0,Good
0.380515802638,0.495278815447,1,63.4222412525,1.0,3.0,2,3,2.0,2.0,0,60.0,50.0,Bad
0.337238757794,0.332352518459,-1,62.4906371647,1.0,1.0,2,3,2.0,2.0,1,65.0,66.0,Good
0.337344514086,0.612330496058,0,51.7838697617,2.0,3.0,1,3,6.0,3.0,1,52.0,34.0,Bad
0.356189634229,0.557501488168,0,66.0858297414,2.0,1.0,3,5,1.0,2.0,0,61.0,24.0,Good
0.78292123472,0.194019809436,0,55.7690847897,2.0,2.0,2,3,2.0,4.0,1,12.0,34.0,Bad
0.476121046654,0.50932526839,0,65.0060596568,1.0,1.0,1,1,2.0,1.0,0,27.0,32.0,Good
0.694152851063,0.1715044336,-1,59.9655023814,2.0,3.0,5,1,3.0,3.0,0,41.0,81.0,Bad
0.593944513647,0.105602603365,0,62.505360245,3.0,1.0,1,1,2.0,2.0,0,35.0,79.0,Bad
0.758574303163,0.460765759995,1,59.2931903685,1.0,1.0,1,3,5.0,3.0,0,99.0,39.0,Good
0.466262671708,0.488452273519,1,71.429058921,2.0,2.0,2,3,3.0,4.0,1,40.0,64.0,Good
0.791025590369,0.698549698718,1,68.8092863284,2.0,2.0,2,4,4.0,3.0,1,65.0,26.0,Good
0.358792233777,0.470245971242,1,57.6573950177,-1.0,1.0,2,4,1.0,3.0,0,59.0,62.0,Bad
0.611941740384,0.464148755278,0,69.0979185641,1.0,4.0,5,5,2.0,2.0,1,63.0,68.0,Bad
0.515839186433,0.120043294572,1,69.2932965097,2.0,1.0,2,5,2.0,3.0,0,50.0,38.0,Bad
0.563920172558,0.363371696052,0,80.8851346758,1.0,3.0,3,2,3.0,4.0,0,48.0,27.0,Bad
0.614406811769,0.64926188269,1,66.0076439918,1.0,1.0,2,2,3.0,2.0,1,24.0,57.0,Good
0.474494908873,0.413727174017,-1,64.771227378,0.0,2.0,2,2,3.0,1.0,1,50.0,69.0,Bad
0.348961625786,0.361533210751,-1,59.5190461251,4.0,0.0,2,5,2.0,2.0,0,27.0,33.0,Good
0.921554242243,0.339629102178,-1,63.4157825988,0.0,2.0,5,3,2.0,2.0,1,74.0,54.0,Bad
0.0211892913457,0.232184824627,0,58.7593569081,2.0,3.0,3,3,4.0,2.0,1,41.0,78.0,Bad
0.538539359274,0.778179044486,1,53.022203672,1.0,0.0,3,3,2.0,3.0,1,83.0,29.0,Good
0.483636489998,0.632716673461,-1,62.1376645558,1.0,2.0,2,2,2.0,4.0,0,54.0,25.0,Bad
0.680393950358,0.261627982373,1,63.9721385059,-1.0,2.0,5,5,2.0,4.0,1,52.0,41.0,Bad
0.57868373853,0.901367233814,1,76.7471018085,2.0,1.0,1,3,3.0,2.0,0,64.0,68.0,Good
0.90169097725,0.497064848197,0,59.4137571171,1.0,0.0,5,4,4.0,1.0,0,54.0,79.0,Good
0.785584346783,0.470089716409,-1,65.9771472077,3.0,1.0,4,4,0.0,3.0,1,77.0,35.0,Good
0.381519414675,0.323621722741,1,53.0174553451,3.0,0.0,2,3,2.0,3.0,0,103.0,51.0,Good
0.420972042443,-0.104602622215,1,63.994726395,2.0,0.0,3,3,3.0,3.0,0,73.0,60.0,Good
0.810104150428,0.759976603028,-1,58.0066838974,2.0,2.0,2,1,4.0,2.0,0,60.0,33.0,Good
0.814566609814,0.685912831363,1,40.8181143856,1.0,0.0,1,2,1.0,2.0,1,64.0,66.0,Good
0.8950957633,0.689943492802,1,56.2400836011,3.0,0.0,2,1,3.0,2.0,1,37.0,36.0,Good
0.22444956582,0.447050175099,1,69.6986751282,3.0,1.0,5,2,4.0,2.0,1,42.0,34.0,Good
0.644706112351,0.456483144944,-1,60.8950974667,2.0,1.0,5,5,5.0,2.0,0,34.0,60.0,Good
0.45710446055,0.654864855351,0,81.8256388442,1.0,0.0,2,4,3.0,4.0,0,75.0,72.0,Good
0.327879977643,0.843044857465,1,64.0040616064,3.0,0.0,2,1,3.0,3.0,1,54.0,5.0,Good
0.489283664875,0.476493511047,0,66.7479891817,1.0,0.0,3,2,2.0,2.0,1,54.0,55.0,Good
0.535296985806,0.536929788523,-1,48.9595381693,1.0,2.0,2,3,3.0,3.0,0,49.0,54.0,Bad
0.170919165142,0.404672016155,1,69.0217516297,2.0,1.0,1,5,3.0,2.0,0,43.0,87.0,Good
0.617191669343,0.419470248153,0,85.4247675076,3.0,0.0,3,5,2.0,3.0,1,20.0,57.0,Good
0.652033887899,0.291666766295,0,71.0048309134,2.0,1.0,1,3,3.0,3.0,0,43.0,61.0,Bad
0.397934402593,0.330287057096,-1,59.7853390498,2.0,3.0,3,1,2.0,2.0,0,37.0,31.0,Bad
0.608248706899,0.6545595128,1,56.6888538411,0.0,2.0,3,3,2.0,2.0,1,18.0,36.0,Bad
0.793040828978,0.363428242398,0,69.3515822213,3.0,3.0,2,2,1.0,3.0,0,0.0,87.0,Bad
0.555375250878,0.566471578879,-1,72.4506261378,2.0,2.0,5,4,3.0,3.0,1,42.0,63.0,Good
0.422208487283,0.267089866141,0,60.7343196328,1.0,3.0,1,2,3.0,2.0,0,49.0,51.0,Bad
0.42583024139,0.560301529324,1,69.2557125455,2.0,2.0,5,4,3.0,4.0,0,39.0,42.0,Good
0.709795574041,0.603116398954,0,57.9184931226,3.0,2.0,4,5,3.0,2.0,0,40.0,76.0,Good
0.658598413756,0.637916457166,1,55.9857111973,2.0,1.0,3,2,3.0,2.0,0,40.0,25.0,Good
0.497873837805,0.538715068828,-1,63.1060418305,2.0,2.0,3,3,2.0,4.0,0,58.0,47.0,Good
0.447075062589,0.858722779227,1,67.6112544828,2.0,0.0,4,4,4.0,4.0,1,102.0,68.0,Good
0.304393034322,0.169938877631,1,53.876877267,2.0,1.0,1,3,3.0,1.0,1,53.0,45.0,Good
0.863603584155,0.907333682584,0,58.8865262421,4.0,1.0,3,4,3.0,1.0,0,90.0,30.0,Good
0.551490178976,0.49825774327,0,72.6166174767,1.0,2.0,1,4,2.0,2.0,0,52.0,6.0,Good
0.513647182964,0.230353870016,-1,68.7626126679,3.0,2.0,2,5,1.0,4.0,0,92.0,30.0,Bad
0.431006995202,0.184406140879,1,59.9298068207,-1.0,3.0,2,3,2.0,3.0,1,27.0,62.0,Bad
0.745775847025,0.470291842658,1,57.5067210484,2.0,2.0,3,2,3.0,3.0,0,41.0,56.0,Good
0.598887819557,0.516791507451,0,68.2311789681,1.0,1.0,5,1,2.0,2.0,1,58.0,45.0,Good
0.511375462164,0.639127240783,-1,66.649066997,1.0,1.0,5,5,2.0,3.0,1,73.0,34.0,Good
0.66443927901,0.664230519919,-1,67.3826597924,0.0,1.0,3,5,4.0,0.0,1,54.0,48.0,Bad
0.738803701792,0.58160205459,-1,60.847061645,1.0,0.0,4,5,3.0,2.0,1,28.0,25.0,Good
0.740446526329,0.447172667475,1,61.1844996038,4.0,1.0,4,4,2.0,2.0,0,-12.0,37.0,Good
0.610022184027,0.418055582294,0,62.9686297065,1.0,1.0,1,2,4.0,2.0,0,64.0,34.0,Good
0.455059644591,0.408703764648,-1,65.6201569664,0.0,1.0,3,5,4.0,3.0,1,58.0,66.0,Bad
0.658111297925,0.3380137114,0,62.8635885015,2.0,2.0,1,4,2.0,3.0,1,26.0,58.0,Bad
0.7583037257,0.629253229731,0,78.2324879408,2.0,2.0,4,5,2.0,2.0,0,65.0,9.0,Good
0.521303808183,0.736604416354,1,61.1760819278,2.0,0.0,3,4,2.0,2.0,0,16.0,28.0,Good
0.705201563719,0.451663904804,1,55.8754768051,4.0,3.0,4,2,3.0,4.0,1,52.0,27.0,Good
-0.0579399796686,0.43911889843,-1,72.5089149258,2.0,2.0,2,2,3.0,4.0,0,36.0,44.0,Good
0.600841874626,0.444055414119,1,60.0393406768,2.0,0.0,1,5,2.0,2.0,0,59.0,31.0,Good
0.417637529806,0.235318489736,-1,66.5033808808,2.0,3.0,4,5,3.0,5.0,0,53.0,9.0,Good
0.648547643733,0.529228915659,-1,64.1365921228,1.0,2.0,4,2,3.0,3.0,0,35.0,36.0,Bad
0.358789908259,0.566816096714,-1,64.0377564789,1.0,3.0,5,5,2.0,2.0,0,76.0,59.0,Bad
0.607911678666,0.665222477623,1,60.2959120368,1.0,2.0,4,2,1.0,2.0,1,71.0,56.0,Bad
0.625715907136,0.669582267233,0,68.0579838716,2.0,0.0,3,4,3.0,1.0,0,36.0,69.0,Good
0.749762497155,0.847931290838,1,68.396494973,2.0,1.0,5,2,3.0,3.0,1,44.0,66.0,Good
0.904499965786,0.285586449772,-1,70.3061963534,2.0,0.0,4,2,6.0,2.0,0,73.0,51.0,Good
0.564082556387,0.621864290817,1,75.613136856,2.0,2.0,5,4,3.0,2.0,1,39.0,96.0,Good
0.387679855404,0.240408665756,0,64.7239323604,0.0,2.0,3,1,3.0,1.0,0,65.0,85.0,Bad
0.703916278811,0.364960079645,1,67.2026675907,1.0,2.0,1,4,4.0,1.0,1,40.0,56.0,Bad
0.534789828757,0.491196918248,1,63.2288644034,1.0,1.0,5,5,3.0,2.0,1,43.0,34.0,Good
0.259229810223,0.666210174261,-1,68.0186941814,-2.0,2.0,1,5,2.0,3.0,1,68.0,49.0,Good
0.197257921182,0.184466040518,0,62.1391486426,3.0,1.0,5,3,2.0,3.0,0,78.0,9.0,Good
0.389665376772,0.491337230805,1,70.458601266,0.0,1.0,1,2,4.0,3.0,1,63.0,41.0,Bad
0.43034875821,0.267302030149,-1,68.3613661923,1.0,0.0,3,5,2.0,2.0,0,59.0,46.0,Good
0.71295074567,0.605433417178,0,57.5335566152,1.0,2.0,2,2,2.0,5.0,0,47.0,41.0,Bad
0.605198208157,0.27747177054,-1,71.2275892412,0.0,0.0,5,1,1.0,1.0,1,30.0,41.0,Bad
0.800156607743,1.00830452528,1,67.6713298782,2.0,1.0,1,2,4.0,3.0,1,39.0,66.0,Good
0.866888448823,0.807748983493,0,54.1287458772,2.0,2.0,2,2,3.0,3.0,0,48.0,96.0,Good
0.599489498929,0.575654590939,0,71.3733403537,2.0,2.0,4,2,2.0,1.0,1,41.0,41.0,Good
0.763850849029,0.697343120472,1,78.5633492006,1.0,0.0,5,2,2.0,2.0,0,33.0,25.0,Good
0.378620445577,0.481016302497,0,55.7806936408,1.0,2.0,3,1,1.0,3.0,1,29.0,39.0,Bad
0.464427035607,0.259606248666,1,52.8563828183,1.0,1.0,5,1,3.0,0.0,1,64.0,59.0,Good
0.405211079802,0.369087634062,-1,70.4662348429,1.0,3.0,5,1,1.0,2.0,0,68.0,46.0,Bad
0.335395455607,0.660723699801,1,68.1758340723,2.0,2.0,4,2,2.0,2.0,1,40.0,42.0,Good
0.806140508345,0.602916799557,0,69.1891985412,3.0,0.0,1,4,1.0,3.0,0,48.0,66.0,Good
0.278572575455,0.286724847056,1,64.11436702,1.0,4.0,1,1,3.0,1.0,0,10.0,46.0,Bad
0.355480654633,0.780071329279,0,71.5044040387,3.0,3.0,3,1,3.0,5.0,0,44.0,40.0,Good
0.611860819723,0.724399146464,0,80.7528444913,2.0,1.0,4,4,2.0,4.0,0,51.0,34.0,Good
0.0531666598783,0.944510489888,-1,60.9644897889,3.0,1.0,5,2,4.0,2.0,1,34.0,21.0,Good
0.439276610713,0.531655341533,-1,69.0339227756,2.0,2.0,4,3,3.0,2.0,0,58.0,51.0,Good
0.365346095024,0.27126506671,-1,76.2177932472,3.0,3.0,5,4,2.0,4.0,1,46.0,75.0,Good
0.278461565551,0.636375788792,0,60.1529332705,2.0,0.0,5,4,2.0,2.0,0,61.0,64.0,Good
0.64721034233,0.575519365729,1,74.59700744,3.0,1.0,2,4,2.0,3.0,1,67.0,51.0,Good
0.524575141515,0.575393227196,1,61.8250960041,4.0,1.0,2,5,1.0,2.0,0,62.0,70.0,Good
0.52338090447,0.488541046741,-1,62.653873823,3.0,1.0,5,3,1.0,1.0,1,65.0,39.0,Good
0.495953580359,0.333674093299,-1,68.9109234364,1.0,0.0,3,5,2.0,3.0,0,51.0,36.0,Good
0.697798758722,0.807466760144,1,72.9844968067,1.0,0.0,1,3,2.0,2.0,0,83.0,46.0,Good
0.646218785799,0.490583223016,0,81.4699735676,2.0,2.0,3,4,1.0,3.0,0,67.0,66.0,Good
0.587409485296,0.328202589083,1,82.6652156378,1.0,4.0,2,2,3.0,3.0,1,15.0,92.0,Bad
0.650716724801,0.730667448678,-1,66.6339146442,0.0,2.0,2,1,2.0,1.0,1,25.0,61.0,Bad
0.403156746978,0.380457730919,1,59.9555991332,2.0,1.0,3,5,2.0,2.0,1,32.0,45.0,Good
0.328359002407,0.609048584088,0,69.5014796557,2.0,1.0,1,1,3.0,2.0,1,55.0,63.0,Good
0.210925728876,0.50636083896,-1,61.4182088748,2.0,2.0,5,5,4.0,2.0,1,95.0,42.0,Good
0.799663115953,0.0485970143703,-1,65.3668233268,2.0,0.0,1,2,2.0,3.0,0,20.0,56.0,Bad
0.691720869306,0.553669772207,1,73.4766688991,2.0,3.0,3,4,2.0,1.0,0,44.0,50.0,Bad
0.376632593932,0.361573692323,1,65.8761339148,0.0,1.0,5,3,2.0,3.0,1,52.0,76.0,Bad
0.416801500126,0.552927396694,-1,64.4818426879,1.0,0.0,4,3,2.0,3.0,0,66.0,46.0,Good
0.746103256235,0.278916420407,-1,60.6230654702,1.0,1.0,5,2,3.0,1.0,0,53.0,63.0,Bad
0.11146624676,0.530155581401,0,60.0760324356,1.0,1.0,5,3,2.0,3.0,0,30.0,66.0,Good
0.926882129462,0.441879690194,0,63.9617256603,0.0,1.0,1,5,5.0,3.0,0,57.0,71.0,Bad
0.508747197623,0.579224623948,-1,61.0263501194,2.0,3.0,3,3,2.0,2.0,1,40.0,87.0,Bad
0.402912737429,0.715654807583,1,66.4575551311,1.0,2.0,4,1,4.0,0.0,1,28.0,78.0,Bad
0.14715720994,0.406220825707,-1,59.7471665955,1.0,2.0,5,5,5.0,3.0,0,62.0,62.0,Bad
0.517618417743,0.330881305779,0,61.6184560724,1.0,1.0,2,3,2.0,3.0,1,46.0,30.0,Good
0.860960319253,0.239543756692,-1,59.8961440186,0.0,2.0,4,3,2.0,4.0,0,73.0,34.0,Bad
0.176012547155,0.534788320793,0,65.728869613,1.0,1.0,3,2,2.0,1.0,0,43.0,60.0,Good
0.334552397834,0.346942821521,0,61.1535402245,2.0,2.0,5,1,1.0,3.0,0,31.0,35.0,Good
0.468971814705,0.436004525948,-1,64.4423637727,0.0,2.0,4,2,2.0,1.0,1,36.0,60.0,Bad
0.581532623844,0.0854520825369,1,67.4419914119,1.0,1.0,5,4,1.0,2.0,0,43.0,43.0,Bad
0.442189386834,0.646328918629,-1,57.2433596449,-1.0,1.0,3,4,3.0,3.0,0,68.0,32.0,Good
0.282978337767,0.468384328883,0,54.658432184,0.0,2.0,5,5,2.0,2.0,1,44.0,19.0,Good
0.146099558649,0.69968434679,-1,63.9485336825,1.0,2.0,3,2,2.0,3.0,1,36.0,53.0,Bad
0.757763155527,0.509608582164,0,61.4173830112,3.0,2.0,2,3,3.0,3.0,0,83.0,64.0,Good
0.457005264956,0.0249318670113,-1,64.7082768025,3.0,2.0,4,5,2.0,2.0,0,45.0,91.0,Bad
0.615339469811,0.241214097511,-1,71.2839985036,0.0,2.0,4,2,3.0,1.0,0,39.0,58.0,Bad
0.101316969712,0.341917995218,0,55.5643820057,3.0,1.0,1,1,3.0,0.0,1,48.0,53.0,Good
0.42839762067,0.637414085732,0,65.5430932004,2.0,1.0,4,5,1.0,3.0,1,33.0,52.0,Good
0.76191840906,0.343487457213,1,57.9205981326,1.0,2.0,5,1,2.0,3.0,1,54.0,21.0,Good
0.855297411828,0.262973719181,1,74.0677347547,1.0,1.0,3,4,2.0,3.0,1,11.0,29.0,Bad
0.368854542918,-0.0483430233625,1,58.9841159564,1.0,1.0,2,5,4.0,3.0,0,44.0,43.0,Good
0.756105473506,0.868990256022,0,78.6351316226,2.0,2.0,1,4,4.0,2.0,1,2.0,10.0,Good
